index,w,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y,revenues
422,0,0,2,1,1,0,96,40,4,23334,4,9,0,91.7
423,1,0,3,1,0,0,96,33,5,22218,6,9,1,41.75
424,1,0,3,0,0,0,73,44,3,27951,0,9,1,41.75
425,1,1,3,0,0,0,243,52,4,24546,0,9,0,41.75
426,1,0,2,0,0,0,95,30,2,18437,0,9,0,41.75
427,0,0,3,1,0,0,108,77,1,41306,0,9,0,41.75
428,1,0,3,0,0,0,83,36,3,29400,2,9,0,44.75
429,0,0,2,1,0,0,112,48,5,24586,0,9,0,41.75
430,0,1,3,1,0,0,42,46,1,21340,0,9,0,41.75
431,0,0,3,0,0,0,163,52,4,25139,19,9,0,44.75
432,0,1,2,1,0,0,76,35,1,19927,0,9,1,41.75
433,1,0,3,1,0,0,16,23,2,16521,1,9,1,92.75
434,0,0,2,1,0,0,126,40,4,20470,0,9,0,41.75
435,0,1,3,0,1,0,183,44,4,21641,15,9,0,67.7
436,1,0,3,1,0,0,129,60,6,35787,4,9,0,41.75
437,0,0,3,0,0,0,112,32,4,28475,0,9,1,41.75
438,1,0,3,1,0,0,203,44,5,28281,0,9,1,41.75
439,0,0,3,1,0,0,323,56,2,22886,9,9,0,44.75
440,0,0,2,1,1,0,26,26,2,18923,2,9,1,61.7
441,0,0,2,1,0,0,26,40,5,18771,0,10,0,57.05
442,1,0,3,1,0,0,47,42,1,26106,0,9,1,41.75
443,0,0,3,0,0,0,41,31,1,22574,0,9,1,41.75
444,1,0,3,0,1,0,182,56,3,31260,0,9,0,61.7
445,1,0,2,1,0,1,154,37,3,23747,0,10,0,57.05
446,0,1,2,1,1,0,41,33,3,25620,5,9,0,61.7
447,0,0,3,1,0,0,87,50,3,24331,0,9,1,41.75
448,1,1,2,1,0,0,363,37,4,21087,7,9,1,50.75
449,0,0,3,0,0,0,66,45,3,22768,0,9,1,41.75
450,1,0,2,1,0,0,223,53,5,24965,0,9,1,41.75
451,0,0,2,1,0,0,49,26,5,25571,0,9,1,41.75
452,1,0,3,1,0,0,383,57,2,22886,0,7,1,31.55
453,1,1,3,1,0,0,398,61,2,28791,0,9,1,41.75
454,0,1,2,1,0,0,185,42,3,19950,8,9,0,41.75
455,1,1,2,1,0,0,210,46,4,19863,2,7,0,31.55
456,1,0,3,1,0,0,75,59,2,23998,0,9,1,41.75
457,0,1,2,1,1,0,113,49,3,26610,0,9,0,61.7
458,0,0,2,1,0,0,189,39,2,25087,0,9,1,41.75
459,1,0,3,0,0,0,140,42,2,21387,0,9,1,41.75
460,1,0,2,0,0,0,36,61,1,25683,0,9,0,41.75
461,0,0,2,0,0,0,129,44,4,23591,0,0,0,41.75
462,0,0,2,0,0,0,90,44,3,12146,0,9,1,41.75
463,0,0,3,1,1,0,96,36,2,25740,3,9,0,73.7
464,0,0,3,1,0,0,106,47,3,23666,2,9,0,41.75
465,0,0,3,1,0,0,188,42,5,23251,0,9,1,41.75
466,0,0,2,1,0,0,389,63,2,51532,1,9,1,41.75
467,0,0,2,1,1,0,320,23,3,20609,0,9,1,41.75
468,1,0,3,1,1,0,190,46,4,27644,0,10,0,86
469,1,1,3,0,0,0,7,25,1,22250,0,9,0,41.75
470,0,1,2,1,0,0,55,32,3,17925,0,9,0,41.75
471,0,1,3,0,0,0,115,40,2,20910,0,7,0,31.55
472,0,0,2,0,0,0,143,41,5,27653,0,9,1,41.75
473,0,0,2,1,0,0,200,42,4,20069,0,9,1,41.75
474,0,1,3,1,0,0,16,30,2,21758,1,10,0,57.05
475,1,0,3,1,0,0,192,44,3,22991,0,9,1,41.75
476,1,0,3,0,0,0,244,52,2,24725,7,9,1,47.75
477,1,0,3,1,0,0,136,36,7,27786,6,9,1,53.75
478,1,0,3,0,0,0,210,46,6,22305,0,9,1,41.75
479,0,0,3,1,0,0,103,33,4,22715,5,9,1,47.75
480,1,0,2,1,0,0,274,55,4,21208,0,10,0,57.05
481,1,0,3,1,0,0,86,29,3,25663,0,9,0,41.75
482,0,1,3,1,1,0,125,37,3,25753,1,9,0,61.7
483,1,1,3,1,0,0,210,44,4,30027,1,9,0,41.75
484,0,1,3,1,0,0,166,49,3,22368,0,7,1,31.55
485,1,0,2,0,0,0,133,35,1,16411,0,9,0,41.75
486,1,1,3,1,0,0,131,76,1,32989,1,9,1,41.75
487,0,0,2,1,0,0,176,64,2,30577,0,9,1,41.75
488,0,1,2,0,0,0,126,78,2,24169,14,9,0,62.75
489,1,0,2,1,0,0,140,68,4,25990,0,9,1,41.75
490,0,0,2,1,0,0,126,41,2,18078,0,9,0,41.75
491,0,1,3,0,0,0,99,38,2,31773,0,9,0,41.75
492,1,0,3,0,0,0,193,58,3,26576,0,9,1,41.75
493,0,1,3,1,0,0,41,55,2,21758,0,9,0,41.75
494,1,0,3,1,0,0,298,75,2,29995,0,7,0,31.55
495,0,0,2,1,0,0,22,55,3,18143,1,9,0,47.75
496,1,0,2,1,0,0,236,53,4,27341,0,9,0,41.75
497,0,0,3,1,0,0,25,38,4,17383,0,0,1,41.75
498,1,1,3,1,1,0,123,70,2,29839,0,7,0,51.5
499,1,1,3,1,0,0,8,24,1,24725,0,9,0,41.75
500,1,1,2,1,1,0,45,52,6,21598,1,9,0,61.7
501,0,0,3,1,0,0,216,46,3,31524,0,9,1,41.75
502,1,0,3,0,0,0,130,43,4,19613,0,9,0,41.75
503,0,0,2,1,0,0,382,62,4,22267,0,9,1,41.75
504,1,0,3,1,0,0,383,74,2,29447,0,9,0,41.75
505,1,0,3,0,0,0,249,46,3,21361,4,9,1,41.75
506,1,0,2,1,0,0,30,22,3,18904,0,9,0,41.75
507,1,0,3,0,0,0,126,33,4,20760,0,9,1,41.75
508,0,0,2,1,0,0,109,73,3,19724,0,9,0,41.75
509,0,0,3,1,0,0,364,72,2,29272,0,9,1,41.75
510,0,1,3,1,0,0,207,44,4,25320,0,9,0,44.75
511,1,0,2,1,1,0,25,29,2,24412,0,9,0,61.7
512,1,0,2,1,1,0,115,34,4,18049,0,9,0,61.7
513,1,0,3,1,0,0,9,50,1,21658,0,9,1,41.75
514,0,0,3,1,0,0,191,73,2,25277,0,9,1,41.75
515,0,0,3,1,0,0,254,45,3,30414,0,9,1,41.75
516,1,0,2,1,0,0,29,22,3,21960,2,0,0,41.75
517,1,0,2,0,0,0,66,31,3,23195,0,9,0,41.75
518,1,0,3,1,1,0,92,44,3,32966,1,0,0,61.7
519,0,1,3,1,0,0,271,49,4,29234,3,9,1,41.75
520,0,0,3,1,0,0,173,44,3,17793,0,9,1,41.75
521,1,1,3,1,0,0,19,43,5,23136,3,7,0,31.55
522,1,0,2,1,1,0,157,51,3,25990,0,0,0,61.7
523,0,0,3,0,0,0,65,44,3,33624,0,9,1,41.75
524,0,1,3,1,1,0,121,37,5,25041,1,9,0,61.7
525,1,0,2,1,1,0,356,52,5,21191,0,9,0,61.7
526,0,0,3,1,0,0,14,44,1,24497,0,9,1,41.75
527,0,1,2,1,1,0,322,53,3,21830,0,9,0,61.7
528,0,0,3,1,0,0,181,45,4,19585,0,9,1,41.75
529,0,1,2,0,0,0,139,54,2,28861,0,9,1,41.75
530,0,0,3,1,0,0,111,35,6,23216,0,9,0,41.75
531,1,0,3,1,0,0,167,41,4,35931,0,9,0,41.75
532,1,1,3,1,0,0,241,53,5,23302,0,9,0,41.75
533,1,0,2,1,0,0,305,56,3,24299,0,9,0,41.75
534,1,0,2,1,1,0,101,37,4,29572,1,9,0,64.7
535,0,0,3,1,0,0,109,52,3,24830,0,10,1,57.05
536,0,0,3,1,0,0,217,55,2,25185,0,9,1,41.75
537,0,0,3,1,0,0,336,69,1,22252,0,7,1,31.55
538,1,0,3,1,0,0,30,41,2,27685,0,9,1,41.75
539,1,0,2,0,0,0,156,64,7,14922,0,9,1,41.75
540,0,0,3,0,1,0,100,32,1,33259,0,9,0,61.7
541,0,1,3,1,0,0,121,53,2,29510,17,9,0,80.75
542,1,0,2,1,0,0,283,73,3,15442,0,9,1,41.75
543,1,0,3,0,1,0,20,62,2,18267,0,9,0,61.7
544,0,0,2,0,0,0,107,42,4,21123,0,9,1,41.75
545,0,0,3,1,0,0,200,43,3,32460,2,9,1,44.75
546,0,0,3,0,0,0,117,45,5,27644,0,0,0,41.75
547,1,1,2,1,0,0,225,50,2,39568,2,9,0,44.75
548,0,0,2,1,0,0,129,77,2,26102,0,7,0,31.55
549,0,0,3,1,1,0,53,33,3,22991,6,9,0,70.7
550,1,0,3,1,1,0,311,51,3,24460,3,9,0,61.7
551,1,0,2,0,0,0,223,55,3,30121,2,9,0,44.75
552,1,0,3,1,0,0,83,73,3,30910,0,7,0,31.55
553,1,0,3,1,0,0,70,61,2,27812,0,9,1,41.75
554,1,0,2,1,0,0,52,38,1,20589,1,9,0,44.75
555,0,1,2,1,0,0,316,66,2,17010,0,9,0,50.75
556,0,0,2,1,0,0,37,37,4,25571,3,9,0,44.75
557,0,0,2,1,0,0,95,54,4,22637,0,9,1,41.75
558,1,1,3,0,0,0,92,37,4,32452,2,9,0,44.75
559,0,0,2,1,0,0,25,58,2,18771,5,9,0,41.75
560,1,0,2,1,0,0,132,58,2,24457,0,9,0,41.75
561,0,0,2,1,0,0,208,55,5,21586,0,9,0,41.75
562,1,1,2,0,0,0,12,42,3,26272,0,9,0,41.75
563,1,0,2,1,0,0,203,54,3,19994,0,9,0,41.75
564,1,0,3,0,0,0,114,34,1,19987,0,9,0,47.75
565,1,0,3,1,0,0,338,61,4,25740,2,9,0,41.75
566,1,1,2,1,0,0,97,34,3,27314,0,9,0,41.75
567,0,0,2,1,0,0,14,26,2,17799,0,9,0,41.75
568,1,1,2,1,0,0,219,49,4,30742,2,9,0,41.75
569,1,0,2,1,0,0,207,52,1,27850,1,9,0,50.75
570,0,1,3,1,0,0,121,43,4,24812,0,0,1,41.75
571,0,0,3,1,0,0,112,36,6,23491,0,9,1,41.75
572,1,0,2,1,1,0,137,70,1,21244,0,9,0,64.7
573,0,1,2,1,0,0,122,53,2,23142,1,9,0,41.75
574,1,0,3,1,1,0,239,50,3,24901,2,9,0,41.75
575,0,1,2,1,0,0,104,38,3,21768,0,9,0,41.75
576,1,1,2,0,0,0,20,25,3,15510,0,9,1,41.75
577,1,0,3,0,0,0,154,41,4,23351,0,9,0,41.75
578,0,1,2,1,1,0,108,45,5,20598,0,9,0,61.7
579,1,0,3,0,1,0,212,52,3,22305,0,9,0,61.7
580,0,0,3,1,0,0,198,50,4,26470,0,9,0,41.75
581,0,0,3,1,0,0,121,75,1,30743,0,9,1,41.75
582,0,0,3,1,0,0,138,59,1,16725,0,9,1,41.75
583,0,1,2,1,0,0,106,33,3,22870,0,9,0,41.75
584,1,0,3,1,0,0,135,46,1,26962,5,9,1,47.75
585,0,0,3,1,0,0,26,47,1,24497,0,9,1,41.75
586,1,0,2,1,0,0,66,40,2,21738,0,9,1,41.75
587,0,0,2,1,0,0,43,51,6,23602,0,9,0,41.75
588,1,1,2,0,1,0,111,43,6,24495,0,9,0,61.7
589,1,0,2,1,0,0,246,54,2,23347,0,9,1,41.75
590,0,0,2,1,0,0,130,31,2,18078,0,7,1,31.55
591,0,0,3,1,1,0,238,50,3,23294,2,9,0,61.7
592,0,0,2,1,0,0,276,57,3,29560,0,9,0,41.75
593,1,1,2,1,0,0,55,48,1,24898,0,9,0,41.75
594,1,0,3,1,0,0,65,37,1,19777,0,9,0,41.75
595,0,0,3,0,0,0,298,75,1,20267,0,9,1,41.75
596,1,0,3,1,0,0,135,36,5,26723,4,9,0,41.75
597,1,0,3,1,0,0,290,50,2,23294,2,9,0,41.75
598,1,1,3,1,0,0,14,51,1,29640,0,7,0,31.55
599,1,0,2,0,0,0,57,40,3,18313,0,9,1,41.75
600,0,0,3,1,0,0,249,43,4,24160,0,9,0,41.75
601,0,1,2,1,0,0,239,66,2,21273,0,7,0,31.55
602,0,0,2,1,1,0,390,61,2,25615,0,9,0,70.7
603,0,1,3,0,1,0,30,65,5,29767,0,7,0,51.5
604,0,0,2,1,1,0,104,35,3,26763,0,9,1,41.75
605,1,0,2,0,1,0,248,47,3,20286,0,10,0,77
606,0,0,2,0,0,0,154,37,6,22611,1,9,1,41.75
607,1,1,2,0,0,0,186,43,2,28024,0,9,0,41.75
608,1,0,2,1,0,0,323,57,3,28839,2,9,1,44.75
609,1,0,3,0,0,0,74,29,3,21228,0,9,1,41.75
610,1,0,3,1,0,0,54,28,4,23187,3,9,0,41.75
611,1,0,3,1,0,0,126,63,2,28791,0,9,0,41.75
612,0,1,3,1,0,0,39,35,2,24014,0,9,1,41.75
613,1,0,3,1,0,0,62,54,1,18687,0,9,1,41.75
614,1,1,2,1,0,0,21,44,4,18924,2,0,0,41.75
615,1,1,3,1,0,0,64,37,1,24846,0,10,0,57.05
616,0,0,2,1,1,0,103,34,2,17925,3,9,0,64.7
617,0,1,2,1,0,0,63,42,6,22326,1,9,0,41.75
618,0,0,3,1,0,0,111,63,1,25595,0,9,1,41.75
619,1,0,3,1,0,0,337,61,4,23210,0,9,1,41.75
620,1,0,3,1,0,0,199,42,4,26976,0,9,0,41.75
621,1,0,3,0,0,0,13,37,2,24279,0,9,0,41.75
622,0,0,3,1,0,0,238,48,3,28080,6,9,1,41.75
623,1,0,2,0,0,0,75,29,1,22536,0,9,1,41.75
624,0,0,3,1,1,0,114,66,2,26821,0,7,1,51.5
625,0,0,3,1,0,0,127,42,11,25944,1,9,1,41.75
626,0,0,3,0,0,0,92,26,1,17925,4,9,1,41.75
627,1,1,2,0,0,0,57,36,2,17383,0,9,0,41.75
628,1,0,2,0,0,0,40,52,3,20073,0,9,1,41.75
629,1,0,2,0,0,0,94,48,2,17043,0,9,0,41.75
630,1,1,2,0,0,0,9,35,3,19479,0,9,1,41.75
631,0,0,2,0,0,0,106,47,4,21123,0,9,1,41.75
632,1,1,2,1,0,0,68,29,2,18212,2,9,0,44.75
633,0,0,3,1,0,0,327,62,3,22609,0,9,1,41.75
634,0,1,2,1,0,0,10,31,4,20925,4,9,0,41.75
635,0,1,2,1,0,0,236,62,4,24049,0,9,1,41.75
636,0,0,2,1,0,0,179,44,4,24336,0,9,1,41.75
637,1,0,2,0,0,0,129,47,3,23763,0,9,0,41.75
638,1,0,3,1,1,0,371,60,2,29437,0,9,1,61.7
639,1,0,2,1,0,0,75,33,1,25043,0,9,0,41.75
640,0,1,3,1,0,0,100,36,3,28029,0,9,1,41.75
641,1,0,3,1,0,0,268,49,3,28943,0,9,1,41.75
642,0,0,3,1,0,0,114,41,3,23310,0,9,1,41.75
643,0,1,3,0,0,0,6,42,4,23724,1,9,0,41.75
644,0,0,3,1,0,0,240,49,4,24672,0,9,0,41.75
645,1,0,2,1,1,0,26,39,4,28082,0,9,0,61.7
646,1,0,2,1,1,0,25,29,1,24412,0,9,0,61.7
647,0,0,2,0,0,0,195,44,4,29485,0,7,1,31.55
648,1,1,3,0,0,0,37,48,2,25107,3,9,1,44.75
649,0,1,3,0,1,0,100,34,3,28138,2,9,0,64.7
650,1,0,2,1,0,0,41,38,2,27428,0,9,0,41.75
651,1,0,2,1,0,0,223,45,6,25513,0,9,0,41.75
652,0,0,3,1,0,0,17,36,1,31248,0,9,1,41.75
653,0,0,3,0,1,0,103,44,2,29183,0,9,1,41.75
654,0,0,2,1,0,0,35,29,2,24309,0,9,0,41.75
655,1,1,2,1,0,0,124,54,2,15214,0,9,0,41.75
656,0,0,3,1,0,0,245,49,4,29003,3,9,0,41.75
657,0,0,3,1,0,0,100,32,3,25806,0,9,0,41.75
658,1,1,3,1,0,0,388,62,2,31916,0,7,0,31.55
659,0,0,3,1,0,0,192,44,3,21561,0,9,1,41.75
660,0,0,2,1,0,0,64,31,5,17031,0,9,1,41.75
661,1,0,3,0,0,0,344,51,4,22176,0,9,1,41.75
662,1,0,3,1,0,0,165,38,2,24542,0,9,0,41.75
663,0,0,2,0,0,0,218,47,4,25350,3,9,0,53.75
664,0,0,3,0,0,0,133,45,4,21807,0,9,1,41.75
665,0,0,2,1,0,0,96,35,3,24238,4,9,0,41.75
666,0,0,3,1,0,0,173,42,4,28573,0,9,1,41.75
667,0,1,2,1,0,0,23,41,2,18313,9,9,1,41.75
668,0,1,2,1,0,0,12,47,6,16176,4,9,0,44.75
669,0,0,3,1,0,0,385,60,2,21494,0,7,1,31.55
670,1,0,3,1,0,0,183,38,4,21826,0,9,1,41.75
671,0,0,3,1,0,0,104,45,2,22574,0,9,1,41.75
672,0,0,2,1,0,0,245,45,4,37272,0,9,0,41.75
673,1,0,3,1,1,0,264,53,3,26215,0,9,0,61.7
674,0,0,3,1,0,0,317,60,2,21254,0,9,1,41.75
675,1,0,2,0,0,0,47,30,3,24200,3,9,0,62.75
676,0,0,3,1,0,0,52,59,2,23927,0,9,1,41.75
677,0,0,3,1,0,0,279,48,3,24368,0,9,1,41.75
678,1,0,3,0,0,0,361,61,1,22196,0,9,1,41.75
679,0,0,3,1,0,0,90,53,1,19987,0,9,1,41.75
680,0,1,3,1,0,0,214,49,3,28265,0,9,1,41.75
681,0,0,2,1,0,0,196,48,5,26127,3,9,0,41.75
682,0,0,3,1,0,0,149,38,1,20859,2,9,0,41.75
683,1,0,3,1,0,0,77,31,4,25484,0,9,1,41.75
684,0,0,3,1,1,0,152,44,3,25806,0,9,0,41.75
685,1,0,2,0,1,0,224,46,2,18048,0,9,0,61.7
686,0,0,3,1,0,0,192,45,3,23655,0,9,0,41.75
687,0,0,3,1,0,0,120,75,2,26821,1,10,0,57.05
688,1,1,2,1,0,0,306,57,7,43732,0,9,0,41.75
689,1,1,3,0,0,0,298,56,2,30783,0,9,0,41.75
690,1,0,3,0,0,0,227,45,3,28486,0,9,0,41.75
691,1,0,3,1,0,0,117,46,3,27644,0,9,0,41.75
692,0,1,2,1,0,0,102,37,3,21597,0,9,1,41.75
693,1,0,2,0,0,0,170,46,3,23763,3,9,0,41.75
694,1,0,3,1,0,0,290,54,2,24746,0,9,1,41.75
695,1,1,3,0,1,0,184,42,6,29957,5,9,0,70.7
696,0,0,3,1,0,0,100,40,3,27052,0,9,1,41.75
697,1,1,2,1,0,0,15,28,1,20164,0,9,0,41.75
698,1,1,3,0,0,0,233,52,2,22920,0,9,1,41.75
699,0,0,3,0,1,0,117,35,4,29211,0,9,0,41.75
700,1,0,3,1,0,0,129,40,7,25811,0,7,0,31.55
701,1,0,2,1,0,0,223,46,4,31668,0,9,0,41.75
702,1,0,2,0,0,0,49,69,2,40875,0,7,0,31.55
703,1,0,2,0,1,0,169,36,5,17674,0,9,1,61.7
704,1,0,3,0,1,0,118,40,3,26317,0,9,0,61.7
705,1,0,2,1,0,0,98,44,4,20457,0,9,0,41.75
706,1,0,2,0,0,0,92,57,3,21940,0,9,0,41.75
707,1,0,3,1,0,0,180,86,2,25244,0,9,0,41.75
708,0,0,2,1,0,0,100,48,5,20696,0,9,1,41.75
709,0,0,3,1,0,0,403,64,2,27020,0,9,1,41.75
710,1,0,3,0,0,0,277,53,4,24990,0,9,1,41.75
711,1,0,2,1,0,0,219,55,3,36611,0,9,0,41.75
712,1,0,3,1,1,0,378,73,2,26896,0,9,0,61.7
713,1,0,3,1,1,0,15,83,1,22948,0,7,0,51.5
714,0,0,3,1,0,0,152,44,4,32415,0,7,1,31.55
715,1,1,3,1,0,0,116,46,4,28618,0,9,0,41.75
716,1,1,3,1,1,0,100,36,3,28029,0,9,0,61.7
717,0,0,2,1,1,0,106,33,1,18956,3,9,0,64.7
718,1,0,3,1,0,0,323,51,3,26987,0,9,0,41.75
719,1,0,3,0,0,0,119,45,4,27644,0,9,1,41.75
720,0,0,3,1,1,0,148,38,3,16403,8,9,0,70.7
721,0,0,3,1,0,0,113,37,3,22990,0,9,0,41.75
722,0,0,3,1,0,0,205,53,4,30945,0,9,0,41.75
723,0,0,2,1,0,0,360,73,2,23651,0,9,1,41.75
724,1,0,3,1,1,0,190,41,4,23968,0,9,0,61.7
725,1,0,2,1,1,0,120,43,1,20951,0,7,0,31.55
726,1,1,2,0,1,0,207,42,5,25156,2,9,0,70.7
727,1,0,2,1,0,0,169,43,4,18868,0,7,0,31.55
728,1,0,3,1,0,0,136,44,4,28484,0,9,1,41.75
729,0,0,3,1,0,0,17,21,3,15858,0,9,1,41.75
730,0,1,3,1,0,0,103,32,4,25780,3,0,0,41.75
731,1,0,3,0,0,0,215,70,2,23506,0,9,1,41.75
732,0,0,3,1,1,0,101,60,2,27995,0,9,0,41.75
733,0,0,2,1,0,0,275,52,3,21985,0,9,1,41.75
734,0,0,3,1,0,0,167,53,4,27454,24,10,1,69.05
735,1,0,2,1,0,0,257,53,4,44148,0,0,0,41.75
736,1,0,3,1,0,0,25,33,3,24279,0,9,0,41.75
737,0,1,3,0,0,0,173,39,2,21641,0,9,0,41.75
738,1,0,2,1,0,0,198,43,3,27803,2,9,0,41.75
739,1,0,3,1,0,0,130,59,4,21182,0,9,1,41.75
740,0,1,2,1,0,0,108,44,4,20598,0,9,1,41.75
741,1,0,3,0,0,0,20,35,1,25059,0,9,0,41.75
742,0,0,2,1,0,0,185,59,2,25683,1,7,0,31.55
743,0,0,2,1,0,0,170,40,5,22868,4,9,0,41.75
744,0,0,3,1,0,0,393,58,2,30869,0,9,1,41.75
745,0,0,3,1,0,0,215,40,4,27616,3,9,1,41.75
746,0,0,3,0,1,0,118,35,3,29715,2,7,0,31.55
747,0,0,3,0,0,0,107,42,3,26739,0,9,1,41.75
748,0,1,2,0,0,0,130,36,4,24083,0,10,0,57.05
749,1,0,3,1,0,0,118,35,5,23502,0,7,1,31.55
750,0,0,2,0,0,0,140,60,2,29075,0,9,1,41.75
751,1,0,2,0,0,0,142,61,6,12109,24,9,0,41.75
752,0,1,3,1,0,0,68,48,2,16522,1,9,0,41.75
753,0,0,3,1,1,0,107,34,6,22215,3,9,0,64.7
754,0,0,2,1,0,0,108,52,6,18707,0,9,0,41.75
755,1,0,2,1,0,0,384,57,3,37915,1,9,1,41.75
756,0,0,2,1,0,0,327,53,3,23584,0,9,1,41.75
757,0,0,2,1,0,0,74,29,3,25043,4,9,0,41.75
758,1,0,3,0,0,0,47,47,7,22768,7,9,0,53.75
759,1,1,3,0,0,0,192,49,4,24906,0,9,0,41.75
760,1,1,2,1,0,0,29,26,6,13128,0,9,1,41.75
761,0,0,2,1,1,0,173,38,5,21859,3,9,0,70.7
762,1,0,2,1,0,0,68,48,4,20286,4,9,0,44.75
763,1,0,3,0,0,0,36,48,4,30208,1,9,1,41.75
764,1,0,2,1,0,0,244,52,5,23569,0,9,1,41.75
765,1,0,3,1,0,0,93,47,1,28018,0,9,1,41.75
766,0,0,3,1,0,0,298,48,3,25864,0,9,1,41.75
767,0,1,3,0,0,0,178,53,4,17889,0,9,1,41.75
768,1,0,2,1,0,0,247,67,5,31552,0,7,0,31.55
769,0,0,3,1,0,0,52,32,2,22736,0,9,1,44.75
770,0,0,3,1,0,0,313,53,3,29107,0,9,0,41.75
771,0,0,2,1,1,0,267,49,6,33687,0,9,0,41.75
772,1,0,3,1,0,0,65,44,2,22256,0,9,0,41.75
773,1,0,3,1,0,0,303,52,4,26350,7,9,0,41.75
774,1,0,3,1,1,0,134,41,4,30231,7,9,0,41.75
775,0,0,2,1,0,0,273,47,4,20499,0,9,1,41.75
776,1,0,3,1,0,0,65,31,4,23982,0,9,1,41.75
777,1,1,3,0,0,0,170,67,3,37006,0,9,0,41.75
778,0,0,3,1,0,0,71,31,4,23982,0,9,1,41.75
779,0,1,3,1,0,0,125,40,2,20312,0,9,1,41.75
780,1,0,3,0,0,0,48,49,2,21611,1,9,0,41.75
781,0,0,3,1,0,0,216,46,4,22402,2,9,0,41.75
782,1,0,2,1,0,0,234,50,4,36380,4,9,0,41.75
783,0,1,2,1,0,0,11,48,4,18260,12,9,1,50.75
784,1,1,3,1,1,0,116,47,3,28618,1,0,0,61.7
785,1,1,3,0,1,0,109,32,5,25128,0,7,0,51.5
786,1,0,3,1,0,0,147,38,3,21722,0,9,1,41.75
787,0,0,3,1,0,0,242,74,2,35415,0,9,1,41.75
788,0,1,3,1,0,0,125,40,2,18926,0,9,0,41.75
789,1,0,2,1,0,0,28,53,5,27043,0,9,0,41.75
790,0,1,2,0,0,0,203,41,6,28220,0,9,0,41.75
791,0,0,3,1,0,0,359,58,4,31173,0,9,1,41.75
792,1,0,2,1,0,0,177,43,6,19632,0,9,0,41.75
793,0,0,3,1,0,0,112,36,4,19822,0,9,1,41.75
794,1,1,2,1,0,0,133,42,4,25824,4,9,1,44.75
795,1,0,2,1,0,0,32,30,1,29379,0,9,0,41.75
796,1,1,3,0,0,0,243,48,2,22795,0,9,0,41.75
797,0,1,2,1,0,0,209,47,3,60812,0,9,1,41.75
798,1,1,3,1,0,0,282,50,4,26576,4,9,0,41.75
799,0,0,3,0,0,0,162,41,4,34641,0,9,1,41.75
800,0,0,2,1,1,0,110,64,4,27314,0,9,0,41.75
801,0,0,2,1,0,0,188,47,3,17837,3,9,0,41.75
802,0,1,3,0,1,0,50,29,4,28113,0,9,0,61.7
803,1,0,2,1,0,0,207,55,2,25473,0,9,0,41.75
804,1,1,3,0,1,0,109,36,4,23173,0,9,0,61.7
805,1,0,2,1,1,0,198,44,5,33677,3,9,0,61.7
806,1,0,2,1,0,0,272,50,3,20000,0,9,0,41.75
807,0,0,2,0,1,0,243,70,2,24805,0,9,1,41.75
808,0,1,2,1,0,0,236,62,2,23438,0,9,1,41.75
809,0,0,3,1,0,0,84,34,5,26795,1,9,1,44.75
810,1,0,3,1,0,0,22,34,1,25059,0,9,1,41.75
811,1,0,2,1,1,0,116,51,1,16780,0,9,0,61.7
812,1,0,3,1,0,0,230,48,1,17341,4,9,0,41.75
813,1,0,2,0,0,0,84,45,3,18279,2,9,0,41.75
814,0,0,3,1,0,0,362,73,1,24725,0,9,1,41.75
815,1,0,3,1,0,0,188,42,5,27854,0,9,1,41.75
816,1,0,2,1,0,0,77,29,3,24932,0,9,0,41.75
817,0,0,3,1,0,0,220,54,4,23849,0,9,1,41.75
818,1,0,3,1,0,0,42,28,3,21228,2,9,0,59.75
819,0,0,3,1,0,0,93,45,1,21525,2,9,1,41.75
820,1,1,3,1,0,0,31,56,3,30523,3,9,0,41.75
821,1,0,3,1,0,0,21,34,1,21658,1,9,1,41.75
822,1,1,2,1,0,0,250,47,2,21660,0,9,1,47.75
823,1,0,2,1,1,0,120,35,5,26082,0,9,1,41.75
824,0,0,2,0,0,0,36,31,1,23565,0,9,0,41.75
825,0,0,3,0,0,0,108,47,3,28291,0,9,0,41.75
826,0,0,3,0,1,0,175,45,4,23052,16,9,0,112.7
827,1,0,2,1,0,0,385,47,4,26428,0,9,1,41.75
828,1,0,3,1,0,0,380,61,2,28812,0,9,1,41.75
829,0,1,2,0,0,0,118,42,3,18940,1,9,0,41.75
830,1,0,2,0,0,0,151,46,6,19927,0,9,0,41.75
831,1,0,2,1,0,0,178,38,5,22337,0,9,1,41.75
832,1,1,3,0,0,0,44,39,1,25076,0,7,1,31.55
833,1,0,2,0,0,0,136,41,5,23688,0,9,0,41.75
834,0,0,2,1,0,0,53,48,1,28335,0,9,1,41.75
835,1,0,2,1,0,0,76,75,2,23187,0,7,0,31.55
836,0,0,3,0,1,0,105,50,2,23920,0,9,0,61.7
837,0,0,2,1,0,0,203,41,4,20069,0,9,1,41.75
838,1,0,3,1,0,0,36,61,4,26419,0,9,1,41.75
839,1,0,2,0,1,0,183,40,3,22738,3,9,0,61.7
840,1,0,3,1,0,0,91,73,3,22689,0,9,1,41.75
841,0,0,3,1,0,0,285,50,5,26301,0,9,1,41.75
842,0,0,3,1,0,0,317,71,2,30495,0,9,0,41.75
843,0,1,3,1,0,0,193,63,1,25019,1,9,0,41.75
844,0,1,3,1,1,0,338,55,3,22456,0,9,0,61.7
